frame_number,landmark_index,x,y,z,visibility
0,0,0.4652366638183594,0.412606418132782,-0.24872934818267822,0.9999986886978149
0,1,0.4722864329814911,0.40518712997436523,-0.24806036055088043,0.9999979734420776
0,2,0.47683343291282654,0.40478581190109253,-0.24809454381465912,0.9999980926513672
0,3,0.4815155565738678,0.40427717566490173,-0.24819861352443695,0.9999985694885254
0,4,0.46500980854034424,0.40563568472862244,-0.21513822674751282,0.9999978542327881
0,5,0.46399471163749695,0.4055452346801758,-0.21503733098506927,0.9999966621398926
0,6,0.4631834328174591,0.4053347110748291,-0.2150479406118393,0.9999957084655762
0,7,0.4989793002605438,0.40632811188697815,-0.18795990943908691,0.999998927116394
0,8,0.47643423080444336,0.4071578085422516,-0.044418029487133026,0.9999897480010986
0,9,0.4774322211742401,0.4197663366794586,-0.22445853054523468,0.9999990463256836
0,10,0.4681967496871948,0.4205551743507385,-0.18296566605567932,0.9999967813491821
0,11,0.5380701422691345,0.446927934885025,-0.25523650646209717,0.9999991655349731
0,12,0.4889448285102844,0.4521772265434265,0.1796947419643402,0.9996514320373535
0,13,0.5934031009674072,0.4989578127861023,-0.30191770195961,0.999923825263977
0,14,0.5069906115531921,0.5031214952468872,0.2751680314540863,0.07579410821199417
0,15,0.5395719408988953,0.5392025709152222,-0.34189409017562866,0.9995232820510864
0,16,0.49223756790161133,0.539935290813446,0.11126471310853958,0.22172966599464417
0,17,0.5291237235069275,0.5518454909324646,-0.39475682377815247,0.9981112480163574
0,18,0.4896789491176605,0.556796669960022,0.09796913713216782,0.2341868281364441
0,19,0.514965832233429,0.5481996536254883,-0.39612796902656555,0.9979650974273682
0,20,0.49013808369636536,0.5487848520278931,0.050055619329214096,0.23978939652442932
0,21,0.5164417028427124,0.5444669723510742,-0.338217556476593,0.9962530136108398
0,22,0.4929342567920685,0.5442814230918884,0.08761648833751678,0.2270311415195465
0,23,0.5288586616516113,0.5558258891105652,-0.14471085369586945,0.9999440908432007
0,24,0.5120511054992676,0.5569806098937988,0.14509336650371552,0.9995511174201965
0,25,0.4954099953174591,0.6344550848007202,-0.2381579875946045,0.9959463477134705
0,26,0.5329166054725647,0.6315741539001465,0.22589942812919617,0.5386654138565063
0,27,0.4655420184135437,0.722557544708252,-0.25472190976142883,0.9916812777519226
0,28,0.5608699321746826,0.7050626277923584,0.35242128372192383,0.8797429800033569
0,29,0.48017364740371704,0.7353454232215881,-0.26457348465919495,0.9903547763824463
0,30,0.5837366580963135,0.7182427048683167,0.3557240664958954,0.9243195056915283
0,31,0.4006538391113281,0.7440136671066284,-0.4039174020290375,0.9868208765983582
0,32,0.5066447854042053,0.7187978029251099,0.2699678838253021,0.9053728580474854
1,0,0.464165061712265,0.4126648008823395,-0.20018698275089264,0.9999983310699463
1,1,0.4711915850639343,0.4051869511604309,-0.21770523488521576,0.999997615814209
1,2,0.4752388298511505,0.40478548407554626,-0.21771696209907532,0.9999977946281433
1,3,0.47959887981414795,0.40427643060684204,-0.2178046554327011,0.9999983310699463
1,4,0.4645631015300751,0.40563493967056274,-0.17608076333999634,0.9999973177909851
1,5,0.46370458602905273,0.40554991364479065,-0.1760084629058838,0.9999960064888
1,6,0.4629870653152466,0.40536051988601685,-0.17605659365653992,0.9999948740005493
1,7,0.49857789278030396,0.40630125999450684,-0.21100415289402008,0.9999988675117493
1,8,0.47659826278686523,0.4072232246398926,-0.03700525313615799,0.9999889731407166
1,9,0.4765769839286804,0.4199083745479584,-0.19718992710113525,0.9999989867210388
1,10,0.46819165349006653,0.4206160604953766,-0.14423927664756775,0.9999963641166687
1,11,0.5399786829948425,0.4471822679042816,-0.2800416648387909,0.9999991059303284
1,12,0.4894251823425293,0.45258861780166626,0.16010501980781555,0.9996498823165894
1,13,0.5954451560974121,0.4993461072444916,-0.3074990212917328,0.9999138712882996
1,14,0.5085254311561584,0.5030732750892639,0.230393648147583,0.07411649078130722
1,15,0.5430782437324524,0.5392609238624573,-0.28704237937927246,0.9994654655456543
1,16,0.49385595321655273,0.5378367304801941,0.07199389487504959,0.21916362643241882
1,17,0.5326305627822876,0.5524517893791199,-0.3293038308620453,0.9979316592216492
1,18,0.4929240345954895,0.55210280418396,0.056483469903469086,0.23276805877685547
1,19,0.5190404653549194,0.5480480790138245,-0.3312591016292572,0.9977594017982483
1,20,0.49058613181114197,0.5465999841690063,0.01600804552435875,0.2386675328016281
1,21,0.5207560658454895,0.544215738773346,-0.28160908818244934,0.9959506392478943
1,22,0.4935852587223053,0.5433388352394104,0.05034848302602768,0.2262468934059143
1,23,0.5288664698600769,0.5577850937843323,-0.14282169938087463,0.9999322295188904
1,24,0.5116057395935059,0.5582011938095093,0.14318902790546417,0.9995059967041016
1,25,0.4952983856201172,0.6360175013542175,-0.17723631858825684,0.9958722591400146
1,26,0.5345483422279358,0.6336343288421631,0.228395015001297,0.5553966760635376
1,27,0.4679449796676636,0.7226141095161438,-0.15216822922229767,0.9913682341575623
1,28,0.5614799857139587,0.7049375176429749,0.3571119010448456,0.8838175535202026
1,29,0.48303982615470886,0.7353384494781494,-0.15815608203411102,0.9901272654533386
1,30,0.5838478803634644,0.7183979749679565,0.3624117076396942,0.9270707368850708
1,31,0.40231555700302124,0.7436169385910034,-0.28740984201431274,0.9861851334571838
1,32,0.5062569975852966,0.7181543111801147,0.29274120926856995,0.9082850217819214
2,0,0.46402329206466675,0.4131160378456116,-0.182451993227005,0.9999979138374329
2,1,0.47096535563468933,0.4053551256656647,-0.20356062054634094,0.9999971985816956
2,2,0.4747893512248993,0.40496236085891724,-0.20356176793575287,0.9999974966049194
2,3,0.4790031909942627,0.4044460654258728,-0.2036404311656952,0.9999980330467224
2,4,0.4645460247993469,0.4057871401309967,-0.16002939641475677,0.9999967217445374
2,5,0.4637047350406647,0.40575534105300903,-0.15996652841567993,0.9999952912330627
2,6,0.4629998207092285,0.4056360125541687,-0.16002751886844635,0.9999940395355225
2,7,0.4985027313232422,0.4063548445701599,-0.2168603539466858,0.9999988079071045
2,8,0.4773063659667969,0.40748104453086853,-0.030517617240548134,0.999988317489624
2,9,0.4764583110809326,0.4204467236995697,-0.18454693257808685,0.9999988675117493
2,10,0.4684530794620514,0.42100709676742554,-0.12909290194511414,0.9999958872795105
2,11,0.5427554845809937,0.4474391043186188,-0.2891673743724823,0.9999990463256836
2,12,0.4917316734790802,0.4526180326938629,0.15314537286758423,0.9996535778045654
2,13,0.5981234908103943,0.500354528427124,-0.31831789016723633,0.9999057650566101
2,14,0.5107361674308777,0.5030934810638428,0.21603809297084808,0.07299352437257767
2,15,0.5445569753646851,0.5392674207687378,-0.28974565863609314,0.9994307160377502
2,16,0.49540120363235474,0.5378391146659851,0.06088294833898544,0.21740223467350006
2,17,0.5344510078430176,0.5527019500732422,-0.33248284459114075,0.9978238940238953
2,18,0.4948675334453583,0.5510241985321045,0.04602939635515213,0.23155048489570618
2,19,0.5212324261665344,0.548048198223114,-0.33213576674461365,0.9976306557655334
2,20,0.4915490746498108,0.546703040599823,0.006809360347688198,0.2376212775707245
2,21,0.5230488777160645,0.544189989566803,-0.2835465967655182,0.9957594871520996
2,22,0.4944416880607605,0.5432460308074951,0.03970145806670189,0.2257542461156845
2,23,0.5288732647895813,0.5592660307884216,-0.14156650006771088,0.9999154210090637
2,24,0.5116322636604309,0.5593163371086121,0.14191409945487976,0.9994469881057739
2,25,0.49595630168914795,0.6370543241500854,-0.16036589443683624,0.9957195520401001
2,26,0.5366694331169128,0.6340577006340027,0.22976520657539368,0.5679424405097961
2,27,0.47005802392959595,0.722658634185791,-0.1267564296722412,0.9906694889068604
2,28,0.5634785294532776,0.7045811414718628,0.3572486340999603,0.8856686353683472
2,29,0.48488014936447144,0.73536217212677,-0.1316012740135193,0.9896681904792786
2,30,0.5850744843482971,0.7184039950370789,0.36284971237182617,0.9288836121559143
2,31,0.40371453762054443,0.7430883049964905,-0.25538018345832825,0.9848827719688416
2,32,0.5077456831932068,0.7175222635269165,0.29722458124160767,0.9094827175140381
3,0,0.46427053213119507,0.41366052627563477,-0.1765131652355194,0.9999974370002747
3,1,0.4710651934146881,0.40573850274086,-0.1988813579082489,0.9999967217445374
3,2,0.4748115837574005,0.40534162521362305,-0.19888237118721008,0.9999971389770508
3,3,0.47904595732688904,0.4047906994819641,-0.1989573836326599,0.9999977350234985
3,4,0.46501532196998596,0.40613874793052673,-0.15427643060684204,0.9999960064888
3,5,0.46435168385505676,0.40614795684814453,-0.15421335399150848,0.9999945163726807
3,6,0.4638199210166931,0.40607890486717224,-0.15427516400814056,0.999993085861206
3,7,0.4986262023448944,0.4063999652862549,-0.2188459187746048,0.9999986886978149
3,8,0.479314923286438,0.4077925682067871,-0.02485472895205021,0.9999874830245972
3,9,0.47666633129119873,0.4209582805633545,-0.17975614964962006,0.9999987483024597
3,10,0.4697624742984772,0.4214613437652588,-0.12281078845262527,0.9999953508377075
3,11,0.5448119640350342,0.44763121008872986,-0.2925781011581421,0.9999989867210388
3,12,0.4942833483219147,0.45269227027893066,0.15522176027297974,0.9996587038040161
3,13,0.5999746918678284,0.5010726451873779,-0.3218115568161011,0.9998949766159058
3,14,0.5124249458312988,0.503013014793396,0.21904875338077545,0.0723433867096901
3,15,0.5452019572257996,0.539223313331604,-0.28613102436065674,0.9993829727172852
3,16,0.49651962518692017,0.5359060764312744,0.061534516513347626,0.21738022565841675
3,17,0.5356104373931885,0.5528185963630676,-0.32913169264793396,0.9976770877838135
3,18,0.4963523745536804,0.5497778654098511,0.046764589846134186,0.23212866485118866
3,19,0.5225051641464233,0.5480495095252991,-0.3286488354206085,0.9974578619003296
3,20,0.4922998249530792,0.5457137227058411,0.006776392925530672,0.238443985581398
3,21,0.5244235396385193,0.544136643409729,-0.27984318137168884,0.9954877495765686
3,22,0.49536582827568054,0.5425713062286377,0.03996647894382477,0.22699442505836487
