frame_number,landmark_index,x,y,z,visibility
0,0,0.4134466052055359,0.4177955985069275,0.07809147983789444,0.9998904466629028
0,1,0.4203586280345917,0.4086185395717621,0.03915879875421524,0.9998562335968018
0,2,0.4217964708805084,0.4087771773338318,0.03912416845560074,0.9998289346694946
0,3,0.42339658737182617,0.40896424651145935,0.03903310373425484,0.999864935874939
0,4,0.42120450735092163,0.4076281189918518,0.09521825611591339,0.9998754262924194
0,5,0.4234400987625122,0.40706366300582886,0.09524362534284592,0.9998729228973389
0,6,0.4259456694126129,0.4064497947692871,0.0952816978096962,0.9998998641967773
0,7,0.4430936574935913,0.4134911596775055,-0.06978869438171387,0.9998581409454346
0,8,0.44908344745635986,0.4108489155769348,0.18621347844600677,0.999495267868042
0,9,0.42160770297050476,0.4267016053199768,0.04331878945231438,0.9995352029800415
0,10,0.42110735177993774,0.42581653594970703,0.11650737375020981,0.9992839694023132
0,11,0.4572933316230774,0.4670265316963196,-0.22153690457344055,0.9999086856842041
0,12,0.5201375484466553,0.4557424485683441,0.3471173644065857,0.9997699856758118
0,13,0.49620306491851807,0.5410255193710327,-0.14165398478507996,0.9617599844932556
0,14,0.5791957378387451,0.5106775760650635,0.41924911737442017,0.0861491858959198
0,15,0.4444386065006256,0.5476331114768982,0.1792285144329071,0.5864494442939758
0,16,0.5428617000579834,0.5210196375846863,0.34961041808128357,0.04948965087532997
0,17,0.42714717984199524,0.5492607355117798,0.18055059015750885,0.43447959423065186
0,18,0.535181999206543,0.5220510959625244,0.362176775932312,0.06240714713931084
0,19,0.4242587089538574,0.5435286164283752,0.20496487617492676,0.42601606249809265
0,20,0.5213810801506042,0.5190985202789307,0.3285343050956726,0.062154147773981094
0,21,0.4341740012168884,0.5419511795043945,0.201051726937294,0.3616985082626343
0,22,0.5206058025360107,0.5194091796875,0.33299821615219116,0.06155255064368248
0,23,0.5267984867095947,0.6022631525993347,-0.19704677164554596,0.9999135732650757
0,24,0.5266696214675903,0.5988472700119019,0.19683605432510376,0.9999428987503052
