frame_number,left_knee,right_knee,left_ankle,right_ankle,left_hip,right_hip,left_elbow,right_elbow,left_shank,right_shank,trunk_lean,left_ankle_y,right_ankle_y,phase_left,phase_right
0,116.1111439224727,159.90221200727837,151.76501298794201,122.466318173149,167.58269707140389,134.32303357437428,70.65108058179531,79.99501238938265,96.9380863272142,28.091067394158134,20.63192732109077,0.6687700748443604,0.7632966041564941,0,0
1,99.78208236354567,151.89666840327297,152.04730962172965,117.85500524928372,178.852129709532,139.51736628782876,90.52609159110636,103.10520906661834,101.02002915972098,14.665167651098281,19.65424123279846,0.6631726026535034,0.7712879776954651,0,0
2,77.80003938485149,147.14042732644262,136.616747615098,106.84277930571147,146.1877249902684,142.4753992969286,96.00625381945301,118.75424086230396,85.79847413229615,2.29208130264903,17.410788526879198,0.7089101672172546,0.7726503610610962,0,0
3,56.60155715016978,127.92562319007749,142.99960247641573,74.87183650221336,136.60281919110713,147.11483409727896,89.7400618708152,99.96074169095597,94.79365821745466,31.587765500433022,14.792396176517293,0.6743876338005066,0.7762728929519653,0,1
4,81.61631461087889,123.09161484211378,110.20107301426728,61.34684832450948,146.5760296595424,158.61312141532852,74.5923826463953,90.07756056085321,78.91126647685985,49.50078011962435,13.951551428196325,0.7084931135177612,0.7770352363586426,0,1
5,44.324877091754466,160.99083541210123,107.37838125796209,76.98539613888096,103.3065785370392,165.51571278441477,61.24877155988702,91.84946964376859,70.55263429498456,48.78049993531177,11.570932849699819,0.7063659429550171,0.77619469165802,0,1
6,63.25867805295464,167.62883041138005,90.116562117764,116.27146132264055,106.62495243855413,155.45047610181282,52.77396294394077,95.62552727239131,49.8694301528941,53.96058972187751,6.50315576729465,0.7289389371871948,0.7598968148231506,0,0
7,79.41841240317811,178.21868889525518,72.50243568591527,75.32148151437323,126.95940313247198,145.97624052327902,45.20209020671249,82.43566425174481,52.393313143763514,45.47638225352767,4.8523224144696515,0.7394915819168091,0.7465739846229553,0,0
8,137.42677597684764,147.4304984151501,112.60505936519182,139.13300050457568,122.39096523256656,149.78026992154776,46.09882816601512,76.34391830372637,14.246132545309097,76.86062742739243,0.7896781989720134,0.7612060308456421,0.7064756155014038,0,0
9,159.89408609784644,134.86539829932232,125.51983293641173,157.3033112300907,125.20819838778147,151.2498836806487,48.45240519640491,76.48456515127131,32.187920449527944,86.28831106137328,2.4979672605369214,0.7708765864372253,0.6832870244979858,0,0
10,158.80211437783578,118.19125670590081,121.81398015461492,147.8782663261207,128.3750902342262,155.7884583130937,45.76457369338463,77.99244332110162,27.742907100031932,96.6416014706412,2.6841170435775275,0.7760679721832275,0.6564311385154724,0,0
11,148.0587236357475,104.40261308942132,113.69069034750858,151.07879362867266,132.95063093629895,162.5741743744,45.684015050851485,79.91467747083098,11.762417537989387,101.65904626131542,3.345675161459137,0.7819916605949402,0.6497553586959839,0,0
12,126.20262247227507,74.64958479033857,100.55144886434813,135.40714829694568,135.3545311723933,169.6099359547058,62.559219580381644,90.1902443578348,13.061190498203358,98.6433236716414,3.909281798085202,0.781714141368866,0.652521014213562,0,0
13,104.62795990670017,66.18217542609618,62.38645874979025,83.53134978579004,141.11510631733597,146.99318175282787,67.65695002374174,149.15643255670102,44.90779120209666,86.23360812097764,8.420644791460886,0.7799431681632996,0.6902555227279663,0,0
14,128.16772140999257,34.03847703039201,61.159749663102346,96.24179323414549,159.10616398238489,116.60032636274599,70.91215924019629,108.3236616052531,50.42990317010518,84.14779968441871,19.491460597712855,0.7801231741905212,0.6749306917190552,0,0
15,158.6765024264496,35.90111859542769,73.15572557690781,92.70678864102514,168.1910773914693,105.03170863988646,69.21491900895354,94.08098645897515,54.167513136749406,71.81685817608334,21.03509295466825,0.7750604152679443,0.6847856640815735,0,0
16,172.7146091189987,52.62643797555149,113.91002507829326,88.67446726286187,154.83250277199264,109.20905032567484,145.13723619081125,79.03727689498837,53.64439216979605,53.489572362190124,21.191504060787327,0.7728101015090942,0.6961533427238464,0,0
17,164.29550544156797,87.73770945103178,133.59281690294287,94.27015192381215,153.72893747782717,115.1184671761995,89.09231238209632,69.66408813164071,64.78147143766955,21.221163504202465,22.80591435706472,0.7495831251144409,0.721261739730835,0,0
18,153.5394734110245,126.19412886625867,136.96145942354633,109.56646730050795,154.4920119293421,122.04808268991022,62.55296497730226,66.30089466997684,74.71851541370165,10.548925899601652,22.75000075406821,0.7258548736572266,0.7377691268920898,0,0
19,138.581627436075,149.13668010397356,151.17889823877226,119.84791723125102,159.88877105139153,127.64137883281525,68.79665143415944,68.81711420116119,83.53649757602324,26.772514675079236,22.006896063489716,0.702201247215271,0.7496165037155151,0,0
20,120.86545938380853,153.29670151526207,159.70986333418713,115.81519310948251,167.3256635530052,132.7761885981349,80.84130888304485,75.13977633194291,93.18898125291844,24.1721053805028,21.380104189732116,0.6808184385299683,0.7619844675064087,0,0
21,103.09759324363198,141.85048137378854,146.08788566680198,109.65912356350049,176.90005051647597,137.92845731314546,108.95798815793958,94.51687135656088,100.69955806736837,7.3158261901927615,20.697201827476253,0.6660959124565125,0.7752414345741272,0,0
22,64.6444661924717,167.7405805845194,145.74905602082555,123.35297195295223,143.23909835622106,145.32086579877082,105.9462008735284,112.29419741774215,98.97115030221627,16.2465252942506,20.376518138466896,0.6679075956344604,0.7786115407943726,0,1
23,52.0710209622361,137.59421730087743,141.21647171157943,84.41163710184952,133.16508374510266,151.04984131783658,95.99210425862738,119.14789900709812,100.82931550663587,23.43188716092293,19.735252723769293,0.6613644957542419,0.7831506133079529,0,1
24,42.49814275838456,110.30420570814391,152.27706594209684,85.93058894776614,111.60925741245069,145.52241950349634,78.07503021489616,100.98523556096924,88.7860545031384,47.65115887230677,19.674939849072278,0.6809313893318176,0.7692189812660217,0,0
25,38.52589866706679,159.3849354242187,100.72272247478824,76.27149030003254,100.71316471149783,169.1735726358455,60.43826204126745,90.3075438317397,76.75042956015416,48.74406037240943,14.563163515723094,0.6937652230262756,0.770393967628479,0,0
26,137.587623368515,121.2730397889145,82.15617374274126,53.1770907955395,179.08324719198515,157.08990168841137,54.4242289036774,82.96442167691292,54.38310232561126,54.3679221657689,11.05397288611188,0.7551461458206177,0.7481626272201538,0,0
27,95.29317188866102,157.88168480902624,92.50415150757298,131.62750146998667,109.99661799474353,151.351376306905,50.853679969431255,73.39404599069232,21.732395270248496,67.37691457840803,7.0289491641659785,0.752673327922821,0.7334840893745422,0,0
28,127.60353120434084,149.7934494378189,109.44514756878067,137.48125767170075,112.44595938412517,149.229261504752,48.73594025969668,74.31950447500256,8.740323650273682,76.084592037562,6.417248169941982,0.7600699067115784,0.709410548210144,0,0
29,149.3462011059891,137.96396475470425,123.20478125860294,126.91929156809181,115.68040177423275,150.35710127222507,50.61418015239455,80.63993950408138,27.38440651999251,82.86446895053105,6.281392811763874,0.7668969631195068,0.6906410455703735,0,0
30,152.86934868092118,116.68116502118768,119.25612942090483,153.6308177523521,121.48379995633611,158.5969619839818,47.401050298136376,78.59886325598907,25.24302694006018,96.18054500256314,6.142521784524879,0.7770564556121826,0.660914421081543,0,0
31,145.96370887786964,110.29314106056898,108.75728118644649,146.51702859918274,129.84486620657822,153.47987546192843,56.517589417465324,79.89711512241497,10.405161292599587,104.62248181349688,5.71368137869178,0.7884334921836853,0.6497541069984436,1,0
32,127.267470424092,80.71911931222411,94.9424515044775,142.42288957356027,134.96422716735736,175.9980030787242,67.25290755147434,12.964242878204828,14.060876939956888,102.34951849911909,6.364120196691464,0.7884878516197205,0.6490916013717651,1,0
33,106.34803992702425,53.69000942698539,65.37262359444559,151.61174014699367,139.8935341124492,149.3328817528752,71.0712322232938,123.33012770272323,43.53958236201523,101.24740912244863,9.994088176590267,0.7861829400062561,0.6550997495651245,1,0
