frame_number,left_knee,right_knee,left_ankle,right_ankle,left_hip,right_hip,left_elbow,right_elbow,left_shank,right_shank,trunk_lean,left_ankle_y,right_ankle_y,phase_left,phase_right
0,91.29180739187528,153.87827138415633,80.15845313258487,119.63904389818534,111.23892367026262,154.86135648797952,55.523133954343116,72.12424126403407,23.83096787121009,63.005420480069574,3.8838515928227437,0.7119426727294922,0.7082319259643555,0,0
1,120.70591095917638,143.82682992920036,97.65745603422327,138.88248045806324,118.39779869201355,154.8993606919711,54.86518187910741,68.78180067489731,0.61128247187688,71.90569460679633,2.9193947390398964,0.7162010073661804,0.6879681348800659,0,0
2,145.42500847224707,125.24932725938238,111.18512841088643,138.29239852128367,124.19159696942484,158.6678926302707,57.598522871970616,70.85366245552349,17.348832692870236,82.07174705601479,3.884578809952075,0.7228025197982788,0.6622470617294312,0,0
3,149.39058767002567,104.32259501880267,108.36123736825293,155.87920613464294,125.14702485968857,170.78436897188288,60.05107020963139,79.33813618462088,16.543701150729362,90.34759231129334,7.699861659607756,0.7360483407974243,0.6375768184661865,0,0
4,133.62660348901366,79.27621891462054,90.78236868660515,151.8130295892207,130.09840592617135,170.4309812431268,66.70933505881486,96.48258211627454,6.621841250819101,95.4531825046438,10.150038813661377,0.7434003353118896,0.6209154725074768,0,0
5,116.13417392244006,54.843982940277776,69.23565561694085,139.12988642979954,137.45667151709333,145.70745658000658,71.56922852235748,87.06988921125195,33.85777125191134,95.50714356881068,12.535273657258063,0.7485323548316956,0.620620846748352,0,0
6,119.07343346430494,43.06910144762305,59.96867462715565,111.55201247978184,151.7954818009919,128.5435372196714,79.33680741953152,96.92349235586592,48.28376133799784,90.69901746908494,15.561713001310856,0.7500425577163696,0.623080849647522,0,0
7,146.6535037345703,46.54051589846266,64.05890943723159,120.74334740138063,176.77410410003762,116.56894568203326,69.57777366799851,71.37906755068114,50.92510593204007,72.40492842675016,20.80450556657281,0.7539739012718201,0.6365178823471069,0,0
8,50.09664081304139,170.8795941301507,64.06372859771147,124.72872704360127,93.22286382162966,166.6324783065486,82.67765448820742,72.02700841176845,62.38375100421166,7.812025495943636,19.25752799562337,0.6602135300636292,0.7337101697921753,0,0
9,170.7362806232703,91.95946957384172,133.80585355933414,82.26714235033596,154.50659314034948,114.98212833800706,79.07205948242293,80.21407059537576,55.00857713222837,22.277512052253847,20.251450895848084,0.7142924070358276,0.7162124514579773,0,0
10,162.55659927282895,110.97917265986787,135.4689602823584,98.75872983212494,155.3289695983413,116.88924103088787,75.47404805069004,59.6361969118226,64.11194879353212,2.2539140613513378,21.997517664702343,0.7112082242965698,0.6941782236099243,0,0
11,151.6914392467596,138.22330357332834,139.68565390491457,112.38685530907458,154.3641887300965,125.75395604455898,81.35371707392972,58.75086167571257,74.21936108011695,18.16495940361324,20.274989056973006,0.6944534778594971,0.6967456340789795,0,0
12,137.6613703977646,155.86405581115227,140.7281907748854,117.11119144961211,158.63007617955165,135.74961505203123,79.30579467524669,72.66611679876127,82.10721244134896,28.076666228759535,18.398659018665192,0.6685186624526978,0.7050859928131104,0,0
13,118.96853811734883,162.49362371478978,152.56770770448185,115.79031239792945,168.24457435843877,144.41639718093148,98.41402733078577,100.88952558694065,91.13499530546456,25.526279822311245,18.3481077812521,0.6401827335357666,0.722274661064148,0,0
14,89.27463016244639,157.84528383866035,144.53067342520188,110.80822436279715,168.11715645011535,154.6185455547375,102.12159147904981,103.31790558127274,94.37855866967764,11.862476027754784,15.536032382008713,0.6282621026039124,0.7394970059394836,0,0
15,68.67194308046561,162.85414612044806,150.39355721706312,128.9250369975385,148.96163616975366,148.0173431571217,117.04876060408695,119.92546382070954,96.1161890799838,15.773203743428247,15.82649599069574,0.6326456069946289,0.7511729598045349,0,0
16,53.82346234577491,136.35392664523732,139.9188917831487,85.69256693453174,135.64163774942418,156.17278296731268,114.41016695738134,108.09232534987548,96.0713098432723,22.59827323409974,14.253134439623036,0.6280544996261597,0.7546650171279907,0,0
17,42.8652533699573,152.89451896136157,117.36842727966685,77.4744057443878,111.73559341662263,177.29434422997437,101.90132061285115,93.88561999732438,83.22372207526189,31.61879808641612,14.353382028596545,0.6450047492980957,0.7577124238014221,0,0
