frame_number,left_knee,right_knee,left_ankle,right_ankle,left_hip,right_hip,left_elbow,right_elbow,left_shank,right_shank,trunk_lean,left_ankle_y,right_ankle_y,phase_left,phase_right
0,172.24485531662827,82.46254113960072,126.0860418225763,89.19062435900956,153.40932284216666,123.94604086257497,68.56259370855528,61.47409512008538,52.706739710081514,32.29382968217086,18.360917868876413,0.6842027902603149,0.6222742199897766,0,0
1,161.53628789465236,107.40248433389718,133.0260242873444,98.36142422157445,151.8543598454903,124.9875081932964,120.08348630652932,58.97041581999764,63.927930217157204,9.584000695939583,17.318577957299883,0.6642522811889648,0.6330093145370483,0,0
2,153.55873003408192,154.60734006163645,139.15978510227384,118.3823304923941,151.24417533997158,141.53608020831578,109.40759214162271,60.245717660976425,73.01523119448713,25.49117359199715,17.818136568540616,0.6494489908218384,0.6548497080802917,0,0
3,141.88591592879277,169.64609663513374,150.77017228083642,123.90765586670733,154.14320489088348,146.99946127156926,133.18984365806506,57.545247470521275,81.40303636602304,36.05257402427194,17.432157185699275,0.6254350543022156,0.6658435463905334,0,0
4,121.00165387559129,171.40179424279708,149.0117979857753,121.05999176869916,166.61957459045144,152.0223207230304,84.76227044013412,68.64788424338441,88.86418510920753,32.133894501135764,16.48541357525029,0.6075546741485596,0.6824008822441101,0,0
5,103.39985456585256,177.2144186638111,142.8377988791784,133.91361886923565,175.58609148060717,156.8721887567964,101.3925341112529,86.93366482635868,95.73876818940006,32.40798375091479,14.72471423585974,0.595079779624939,0.7010824084281921,0,0
6,77.71983018793995,149.00888627338387,148.14814972304697,104.34063725558296,164.03430045441738,157.48627031320424,113.64147820512932,88.24429720959489,97.27454505478227,0.4397637155451817,10.96007478830483,0.5913359522819519,0.7125739455223083,0,0
7,62.7558583520372,132.80249066975892,146.94520054228258,79.16887700122973,149.03297868732264,153.35251900402267,117.87687049977148,105.14837444832521,95.80670852444182,21.81539268741821,9.529588189156357,0.5985389351844788,0.7295131087303162,0,0
8,57.437636549125976,133.81700908625368,130.35212877357583,69.15089059821705,137.77293778948095,166.85222550123245,109.117761870217,131.87454641471572,91.1524226146106,35.781238775647246,10.817121374255647,0.6101239919662476,0.734306275844574,0,0
9,43.41122487224659,160.58390838339722,108.68461778054211,80.65860720989075,114.0252066232028,164.74379207948115,91.8287573054315,114.20561996586198,77.49967492983107,36.815254395629,6.885693178874852,0.6344936490058899,0.7405667304992676,0,0
10,57.83723012721452,164.6879283079218,97.61363515259816,105.07626831154975,115.46933479269346,155.4768462791216,77.48705524839181,109.3271756957505,60.04604560406562,45.162809984180264,2.4139409385866073,0.6635391712188721,0.7290828227996826,0,0
11,82.07667171351741,162.74669702996377,87.09271107004395,140.34036634344915,118.71262215292606,150.81449597022268,63.361847647670714,102.64959383435652,36.410693779260136,51.41786162934874,0.22525666014710916,0.6875848770141602,0.7283977270126343,0,0
