frame_number,left_knee,right_knee,left_ankle,right_ankle,left_hip,right_hip,left_elbow,right_elbow,left_shank,right_shank,trunk_lean,left_ankle_y,right_ankle_y,phase_left,phase_right
0,159.7702159513722,172.21070752061527,118.05539327749287,104.15609651123903,163.23011462450123,178.24857256364615,146.4359209578247,160.72504505271522,5.341513970065741,10.885533363012568,8.801412643194826,0.6143459677696228,0.6058582663536072,0,0
1,161.10613782264107,176.2488756675443,118.16860374169792,99.51589573595756,161.93402528110425,178.7219621312712,145.0669796757001,161.9870525447872,7.294765027042367,14.152539926825295,8.122652485505627,0.6159998178482056,0.6070322394371033,0,0
2,164.53228388043112,177.7507824323876,119.7303566850436,98.31684474414674,163.02752717837467,177.78624213085675,143.44333677710014,165.46834918927078,9.234394626511213,15.09853281081111,7.729637924454773,0.6162856817245483,0.6070082783699036,0,0
3,164.27971349389756,179.92754138982068,118.57195886228449,99.78569720148869,163.34149316986287,176.5712096785544,142.07585582261203,167.58957880818357,8.605677596056891,16.22533114209654,7.66745727202219,0.6163809299468994,0.606749951839447,0,0
4,166.96184526014127,178.07955944137868,119.442636414274,98.21872245725697,164.5893758246272,175.06099776165001,140.91747971679584,167.58812165662206,9.66908826590738,17.743667218374764,7.2966188303932595,0.6167293190956116,0.6066054105758667,0,0
5,168.84739324791207,174.606501073233,119.62876508204484,94.0927748741858,164.76184717850558,175.03440265036062,139.6598788590019,162.51106895325606,10.32616572549314,20.86105059796659,6.24061965608664,0.6170328855514526,0.6065991520881653,0,0
6,168.0099627206198,170.22925291120626,119.30670354666165,90.91252962340687,163.52322835914003,177.00481099444536,139.79509736166636,164.07664622353266,9.430974224055692,23.602527780363214,4.944239862576029,0.6170339584350586,0.6058727502822876,0,0
7,165.77715511506733,168.5972807350288,116.24350505901866,90.99804396477545,163.46468176327554,178.71889967319882,140.52968401884647,163.39760741270672,6.873483578692762,23.555253272576557,4.561010226900934,0.616765558719635,0.6054223775863647,0,0
8,167.56304749410495,169.0246393369724,116.82617835053149,91.88493734904884,164.3829498103748,178.09484324693017,140.77084556307318,160.89079788318708,7.548839170463412,22.99409219303232,4.368741486733354,0.6167391538619995,0.604799211025238,0,0
9,164.90731848283542,169.4825677328341,115.91829500823066,90.41408673943641,164.1461904275694,176.80950369353752,141.49893321158854,161.38566790182023,5.146377510321078,23.287317040366336,4.385249455055025,0.6157976388931274,0.604632556438446,0,0
