frame_number,left_knee,right_knee,left_ankle,right_ankle,left_hip,right_hip,left_elbow,right_elbow,left_shank,right_shank,trunk_lean,left_ankle_y,right_ankle_y,phase_left,phase_right
0,83.57544345337944,139.5279327347846,172.59916028481058,99.0623650900364,159.1223044824543,139.3360554432451,91.95066136709904,91.15644697244873,94.4591049002459,6.443630112595256,18.912243871171036,0.59494948387146,0.6913421154022217,0,0
1,59.256963075679856,127.33599541159292,159.713118713166,73.6062810593153,138.40979919491636,142.18029883245867,88.68307722086965,105.79004842479378,98.09327742378213,29.16733374077086,18.940441304545622,0.5843270421028137,0.6971213817596436,0,0
2,38.83797772872684,134.03002924078783,148.2542301110086,67.2429070529872,113.5357698085843,158.5990118507846,86.15852157937806,75.771914078709,93.23088959539744,42.24362803686086,18.53309751553996,0.5860491991043091,0.6974504590034485,0,0
3,38.08983554610319,159.60244878587426,97.78111085970866,64.13449756656878,106.74084131022424,172.11889371809698,67.10676208634132,90.56093852196358,80.68251124503344,49.09114978411619,12.03150548091242,0.6094645261764526,0.6969330906867981,0,0
4,54.3606464827432,167.23582252756546,91.50447495540277,92.69018399276057,105.89428352165439,159.37079543700298,63.68594757097151,100.38523737505912,59.23454546738172,53.03389644064793,7.700908428470535,0.6432096362113953,0.6924157738685608,0,0
5,80.65654337731927,166.45470395860795,86.45568695583154,135.51540996956035,109.03739018414709,150.67527343663343,57.610355397307536,89.39372275761053,34.55880629216089,63.66573916896388,6.177959485333102,0.6663314700126648,0.6639615893363953,0,0
6,117.16021073668736,156.09757937150738,98.01404408100743,135.32349777821088,114.12193922853353,146.93380730345945,53.56031452565524,85.45873827099753,2.443106539859045,75.28325591174439,5.4813780480129335,0.6820250153541565,0.6342267394065857,0,0
7,136.68857316869364,142.63371861090982,112.15040791232087,57.14644749842052,116.27394321407468,144.5471347585842,53.75808048177571,86.378999135604,14.171419080918184,86.94168144206014,6.24321087370073,0.6744043231010437,0.5955897569656372,0,0
8,125.68270738219175,178.2875687907865,159.25419259673333,143.47097591847464,148.53802336622604,134.66913214051763,51.61446120043108,100.09901879298988,92.72592802204896,36.20594916843007,6.946658770466706,0.5749727487564087,0.6449536085128784,0,0
9,165.6989964604954,93.35430180444476,112.45096590936939,161.1825611757514,140.61774439415643,171.03899866360285,53.264225967036865,105.4133300415487,17.42094513606899,101.27389229227758,7.660306930269945,0.6798458099365234,0.551940381526947,0,0
10,137.258293928248,87.80322306833048,91.90093538822903,155.76930650689724,140.575717952397,170.16440456874747,72.80458827486716,139.76479086192668,11.615228389292657,103.83327541633658,8.297804365143651,0.678769588470459,0.5412961840629578,0,0
11,110.39694783270465,68.13303152218118,64.26238724677697,136.30287133146652,140.66314872400133,156.21053751019258,63.068851360814925,113.05669556741721,41.18239791889649,102.4268639100589,10.916197027599791,0.6727873682975769,0.5409315824508667,0,0
12,124.71033328912802,35.27734736096696,55.040851148025574,128.65553234063597,158.77915189054139,112.36910264603713,64.06778673355501,80.98939666829672,53.047075187593855,89.84906214607946,18.978256586180493,0.6691399812698364,0.5470103621482849,0,0
13,155.1684539334213,37.35120820014741,65.1422507535952,114.35181614879018,173.8247547091868,100.10958700329054,64.5841129014547,128.97317927404174,55.63374509453158,74.30519248092723,24.626953737139758,0.6627170443534851,0.5665911436080933,0,0
14,171.8963233933249,52.09105756488706,103.65111489704259,80.77406464147698,160.5900109508179,101.45068959581417,77.63898706132966,72.8152500300743,53.63051207591297,56.850910765657154,26.11684642005575,0.6570266485214233,0.5791913866996765,0,0
15,168.78841671836906,74.62843805957067,130.0266106456338,90.54177540783259,151.4863960251623,103.08637231700445,68.03024668515512,71.09883528323367,63.57910798255112,32.97025595228853,23.853920726082496,0.6335087418556213,0.5957184433937073,0,0
16,158.06144448801342,112.10385752563053,139.42386525797872,102.60792973516253,154.54913211281726,109.96793808351252,72.04443043742663,76.69197029002439,74.22264573454083,0.3147076044163213,26.83322233537148,0.6108255386352539,0.6164368391036987,0,0
