frame_number,left_knee,right_knee,left_ankle,right_ankle,left_hip,right_hip,left_elbow,right_elbow,left_shank,right_shank,trunk_lean,left_ankle_y,right_ankle_y,phase_left,phase_right
0,125.81804507419164,150.09353315642204,153.56528790410175,117.16365658743949,167.0493131239064,124.51133017538773,69.53827159266795,58.81694014083878,94.33363806055553,22.968729776488203,27.200996258653543,0.6795252561569214,0.7665476202964783,0,1
1,108.42523831205172,143.2285291730319,155.29403115759203,113.59864139071996,177.41186107740978,122.16510067351066,90.89313368560668,104.48152371740298,99.71782751478958,12.506094949025853,25.554926904251218,0.6736539602279663,0.778598427772522,0,1
2,152.30630357212664,91.58687665783619,96.36236548400252,153.271168482015,138.72336189039393,175.47563904647913,81.57873813759915,101.08299106728299,7.142495725410727,95.53280491547311,20.72543740714345,0.7917143106460571,0.6765872836112976,0,0
3,58.17427815304481,133.44245773105075,156.59073657447908,72.08068077709993,130.8578071252192,152.03685729084884,88.50169821243966,111.57821627233719,92.30676885561553,33.81512498884685,19.62323988344116,0.7042667269706726,0.7932588458061218,0,0
4,39.96607956265072,133.91473820580168,139.45536780726997,62.30740524840563,115.76038709555667,159.30182367848954,71.24081994168186,97.08269144093619,91.25099176323945,46.493496699344426,15.456684230333506,0.7037526369094849,0.8005983233451843,0,1
5,36.783413405558065,162.77303003908017,103.47104361014317,66.09465328484937,104.99002130223649,171.09275552761542,62.30201574084367,91.36712822921096,81.38606819690659,49.74291560623943,13.179460300228179,0.7190617322921753,0.7976804971694946,0,1
6,49.46002339810499,172.77907835212454,81.53868997844911,107.08543237930905,102.72202619497644,157.75086019003086,61.078888576697075,76.99086003346746,61.96828913727777,53.56458259936042,8.706286340406306,0.7432055473327637,0.7909051179885864,0,1
7,73.87864019487854,164.03202628847026,82.91499052781712,126.87153018716296,105.8054788234513,153.40809453414195,54.33628789870888,73.55700833881184,37.16427909061807,67.3068835499214,5.237440462045394,0.7614903450012207,0.7515512704849243,0,0
8,113.77226045256243,152.29226243429858,100.58587604329112,141.65657865105507,111.16896166098884,150.80307341673316,52.35767992358341,70.67211992478737,1.5639278051299086,78.70300539098074,4.167226596703581,0.7728919386863708,0.7178529500961304,0,0
9,141.43410330169598,137.2286660529331,116.42501140640881,147.5091531687657,118.58603457285365,151.99260630029653,54.9507416922811,83.46287921093514,20.53033914581424,88.9151856325283,2.317729583027954,0.7763396501541138,0.6866050958633423,0,0
10,145.6031771464359,123.51173922859765,118.0352775118609,155.02971652211113,125.02810061487409,155.1343050068533,58.306511883475075,89.1048049416142,19.277084987068182,97.44799871362352,1.297991544493536,0.7776551246643066,0.6617904305458069,1,0
11,130.3110513617069,110.74879611606909,100.74096913933096,154.1814589308028,129.55128020794794,158.01912477907285,50.945731212156296,112.56036473963877,1.3140285007056562,103.58539742627596,2.07379965446433,0.7854499816894531,0.6491168737411499,1,0
